,seller_id,buyer_id,product_id,order_id,quantity
10045,115,320,852,2334e0f5bb81a8db5c96ee9f11cc4747,4
10046,182,980,18995,6b612073da9de54befc03fc644fe1ae0,4
10047,36,358,7574,330184e2bc7e83d30aa7c3da4f64a400,3
10048,193,951,17878,176d8c77f7ba0dab9375bfa6ba50db1a,1
10049,71,940,9630,a954bc3a1592523d3c719770b5c91297,3
10050,116,931,3072,32c899d0ff19f272b39bcf05bf0ffbd9,1
10051,170,398,11615,ff65d656fad180149c63715ecf433d03,4
10052,192,888,298,90d9b9890b25b556e03d065773217b40,1
10053,42,943,15825,b7e94a98952fcebf5aa820d1760df0ab,4
10054,48,778,12104,414fc9b5328d327be560ba181fdbf518,3
10055,94,908,5719,9f83f6ed5e19ca2bfcf29bfbaa08406f,1
10056,146,896,9681,96aad0baf6842f160db16e36fe28908d,2
10057,178,275,3846,f7df3ce89a0a4d99a334f4a3ea6344d7,2
10058,138,860,819,8d552e0186b42da729d088db860e13ff,1
10059,31,311,2993,2138d16d55ca1966860b7bcbac51de99,4
10060,87,296,3197,43800f0c986d007251febe9ca431f0b6,4
10061,36,470,11894,73de011a0fdf97d0e80af8733b39b9a3,1
10062,107,829,10508,f3db44b61d9a6af720fffb025e1d2dbd,3
10063,78,464,11382,668ac410fd28852887d837fbbe7d90a5,2
10064,35,913,4808,77240c6836a609666df9e32e23f38f00,4
10065,127,270,14023,2ea1ea178705191d7946adf8625c43b1,1
10066,74,622,1874,1f580553586b4af4a0f2d0c042b93ff3,2
10067,65,916,11584,db4939b2aed015a10ff72834567c18ff,1
10068,47,522,1220,85f95d07dd916af5f6dd488ab52861e7,2
10069,11,867,2943,fa886e7c80aded2283f32f23cba24f83,1
10070,30,861,18827,cbf9acbbda7cb1d8f9ce7a07effa54e0,1
10071,158,94,7488,d844869c9bd6b9c114bf807ed515fc9a,1
10072,113,356,6271,10b06ba223c7eddcff83915a2f5d103d,3
10073,117,35,16530,6d5a42819dcd9163bd9ae318de761f76,1
10074,81,833,10919,6308a0f108a16270d7bbe02ff0379801,3
10075,170,322,17302,781d29a0e2f6fcbbd9ff64f90ceb0f58,1
10076,41,743,15835,a5abaadebc60f54ad1a0fd8973e9dfce,4
10077,64,545,5070,7d65400f551d13cac9c8741c1f092d94,2
10078,195,920,8280,76aaca04fae9e7b3d3c63c8b91ed5860,3
10079,34,316,19300,073f79cf4cf1cb5a0aa785206867a634,2
10080,155,647,7443,653c2efa3a7946e336b2d1940cc92a7f,1
10081,143,856,10114,fd85bdec26110f22b8ae5aa2f2cc85db,1
10082,130,903,14037,a766b4731f51dbb7e357316320bb4ee2,4
10083,81,74,9614,721f9652e602c36fa6281bbcc123be98,1
10084,45,812,3506,42f0eb60a04e471c191fbdf001a08aff,3
10085,123,230,14346,8f8b347a31f16843d0ec02d395b679f9,3
10086,102,444,13427,60abba6183572e70914e9a78112bc975,4
10087,174,65,11537,aca27224a3edaff2c277ed7231535c88,3
10088,190,527,19539,1369516bb846cb47c1ab4a81931b1d99,2
10089,48,565,725,7f6160b80120184bbd1690996a0ef87a,1
10090,86,921,15943,4154e73ecce06565a85d3a3d228995b0,3
10091,33,649,17098,d062c7b956bc7acb8cb59562841fa5a7,2
10092,20,829,7907,2a7fca00051f72e5f76340fe0022f591,2
10093,165,447,5389,e99e0c8c3bc0913080dd616e2aed278a,2
10094,176,422,2119,4dd631a9f420549d5e57a8ea6a1c5a4e,4
10095,67,807,1947,00523e66b9678a3348f8e26cf99a22d9,4
10096,15,41,5888,e41a68326e0466edcc88fce78ddbe05b,2
10097,180,694,11751,fb89d57d90b8c520762fc26e4e421661,1
10098,186,303,3628,27eee7377bdaf41e3af1bfa67e3f2330,2
10099,186,628,16123,e9134599b252beaf15a08643775ead7e,4
10100,12,757,11589,7db73322925ccf4eeb8811d3466edb94,2
10101,38,779,16194,862fccefeb821f36f7faf30f02c2c038,2
10102,107,34,9839,18c5049ec64d70162aa93bc369be25dd,4
10103,68,748,15205,350ef23c275dc7a45c919dd05011a462,2
10104,1,78,18859,93313e1bbf8239da22c9f7c1e6473922,2
10105,21,542,16378,6bfb9dc7d7ce7627918784475fe467ec,4
10106,126,857,4875,4b0472b8ec1f41a6646286c84d1e087f,2
10107,43,385,2727,6d197fca37d10be04225b623730e850e,2
10108,17,885,18475,ff782b01e5ea928b0eb19a75295dd99e,3
10109,34,70,18214,7be7ad623f1e2e9dc71937f399998f31,1
10110,195,83,18898,76779cda807bcab11c769b75c846a4ae,4
10111,156,821,9707,4a919f986d1562093884d319765344da,4
10112,37,398,3511,d36757850999fb58f0c4dbf27be2f16d,1
10113,13,129,14575,c3b74f742c9b75ee74cef9391700d5c1,1
10114,127,349,13662,21a4a44c37102d9ee526df8c42349e8a,3
10115,144,350,1337,38324dc42e534f037c1e8d950d4211e5,3
10116,91,727,9835,ddc9df487c799f23d5ebd1f7393f057d,4
10117,104,789,6851,e8290677efb97edeb4aeff5cd55f1c0c,4
10118,163,724,17402,53d2ec79c165a28eac46e6d195408f20,1
10119,105,675,5835,550c70cfc65332fefd4aa10446b12604,1
10120,33,94,16635,4cf159e3f3a0d295131ececfe7de3633,3
10121,169,304,8859,66fe6596ed9495fa81efa5a8228d0b1c,4
10122,11,635,19533,f5f6928c9a1e75a286f7d2eff8f8334b,1
10123,121,875,18430,46449ec2450726d46b8ca05f7353851e,4
10124,174,586,16383,e7e61cc5ecc359f06bd38f33a4ca8da0,4
10125,119,697,11701,c531d1d78e9fd8ec538010debba5a2db,1
10126,156,8,7658,f695562d878580475bd92f74f466faaa,2
10127,84,730,8777,753e4271f5342e6588dd1844539964e2,1
10128,131,832,1302,76d14b1fcc3c4f26133237c3cd0f120c,2
10129,119,516,2394,e154a5dd070a9ee9408e47e7d2fd683e,2
10130,192,282,11702,99d18245e552ca15de30dd79f72d2f2c,3
10131,43,62,18585,2b6c834aed699643bf2f27883bbb3271,1
10132,36,292,9978,eeb439a8e7511af8d596b5edb6e1c09c,2
10133,138,481,14147,7f8edc51fbba02310f351e25590d26fa,3
10134,101,470,19144,588d1a114604740c69081688b588fcce,3
10135,198,615,2990,0af527f8f160d47c7a7354992c9b2112,1
10136,147,826,18885,311d1bec1a241165b89cb3a941718a62,4
10137,168,573,1317,be9926dd7206375d2883cbe7ee456b2a,2
10138,55,824,1558,e2a64a19da8731b33bf2bffb73029b43,2
10139,199,199,15197,87b739298302cdf7b83936df118fd955,4
10140,84,557,1869,80eb223ccab459db48f40f4a4bcb31e5,1
10141,145,718,10473,ac3cce4462ba217e33971cafbc3b368f,1
10142,85,628,460,a3f09daa0ab4dfcb64553f7319fd8ce2,4
10143,184,714,19443,4c40aa98cf4cd6c299a97705c8b31b31,2
10144,128,360,8123,5187552b8c2678c124ac4e4dd0afd622,2
10145,30,950,14653,29fa5c91d807cd4530b2feb9ef262353,1
10146,12,185,15673,5fd615db895dae16bdda6b7fdd9b1eb2,1
10147,16,847,14258,334c4b05a22a298bcd3d0836a0e9bcaf,1
10148,60,591,18539,6d75fa85d1faa71c4eaeaa9389c14539,1
10149,111,171,18150,332e1f4c882fa36fa32983958d944451,2
10150,6,370,18398,b71583daffc2c5dc12ebf5785ad5c336,4
10151,88,169,12424,44a7c9429b50ebf20be3c3f7d353c946,1
10152,112,362,9166,10a09e0e08a6d923b9c41e70d0791937,2
10153,118,70,5342,8618588b0ba6bda00ce01e725a220754,2
10154,165,463,19261,d9857ffa77e4db3cfad60593dedd1e8c,1
10155,74,259,13288,dbfa17ccd7b5d7c298ea18106404f0a2,2
10156,13,627,13987,ce2369fa9faf18c8a10ac9a157c77d4e,3
10157,26,803,16733,e1a0fc299a3c9f27a206f25703ea682d,2
10158,149,907,18838,bdd7c25837f088fa0e17cd4070690f50,3
10159,50,457,16622,83587f1f74f39745b6f8858272f55b30,2
10160,38,725,10588,ff267890dd192f88ac55d69168d493b2,1
10161,140,87,9306,fdef3c009652fab213e3d80abdcc1499,2
10162,56,649,935,4a605760e2d380289a6781c95bb5af4c,3
10163,167,142,15549,e41c10d834b302a2e3b02fdcfe543acd,2
10164,163,929,781,c28b720503871ee0757406212360fa96,3
10165,73,589,12219,2a86a7d833f651d58d970840441da0db,1
10166,195,932,2474,5e8f223b2d588648c60baa50d83ba7e6,4
10167,151,315,11918,289459474aa6a6dc1044e687ea08a763,1
10168,1,50,6115,39186c7ccc9892d9ff678e9d98d9d8c1,3
10169,39,514,10605,0f3f61fa36c068d5863ab8fbcc2804c4,1
10170,161,647,15908,cf210521f8d7e05d5e713c010c068b80,4
10171,32,800,18857,4423d6f1776cee42c30916a639efd064,3
10172,8,891,4666,1ea31a4b57d39edfc80418b705f44b43,2
10173,141,791,14331,506c89cc83e78f4ac707b946d65a075b,3
10174,26,112,2960,cb75956691b8c40d83e7c76354de382f,3
10175,22,16,1757,caec5e81b008c474285831ccd5bb6b1d,3
10176,103,290,16094,0ba1863277acd92bf434f564347f1ded,1
10177,1,817,19289,e5c1cb3f370f0b940806279e8f7d4252,3
10178,120,58,6448,a5faccb08893bee76b029307bd5cdec2,3
10179,117,251,5806,9e17cc405942cb29d700e43600ff233c,2
10180,66,138,8898,ebc60897703082a42624a945bd435a01,1
10181,40,980,1162,731e4bf14e7c433f40a1cfca8e8f2532,4
10182,47,554,13361,d30a1bdef516cf1d30a8a3d1466ef652,3
10183,37,25,9559,81fa3fb66918544018a2e505d691f79d,4
10184,96,275,19042,4ded15e73f5a9f4d0671d7a27c6928a6,4
10185,24,422,212,81306985d6633a61132c3d02c5136852,1
10186,115,11,5055,fa0ca37210d32e25d9cfc1108c88bc0d,1
10187,191,712,12766,8543a032bb7410948125db62219c82af,2
10188,117,704,18122,5ef1cbc25cf1f4c8d5d869b3b35df81b,4
10189,146,541,17900,d78e7b2a2e86e58300e244b3cc957f96,3
10190,192,915,7470,29089457d2dae988632c5509f9f67e1e,2
10191,30,693,18827,c3b688375e0d882ea4fde5f203056685,3
10192,14,411,3151,d7ba6c6934a9b42a497e02dfafe581a4,4
10193,30,157,16022,b523bb834a2970b654861d17cb6ac379,4
10194,88,586,3612,76cd54b22894745d4d2d7900ee3d7143,3
10195,91,255,8702,bb21af956ae71f0f67ece4379fdddcd3,4
10196,130,404,720,975c2e0b9a4113250f6465f9682f1539,3
10197,108,227,1032,c4b6d5f1d26bb35034b72afc77430627,4
10198,120,997,12124,3f1bf16f281adcfee1a0200100674713,2
10199,183,621,18586,e612191212436e859e88137951c53c74,4
10200,55,787,15644,e6ad529c2fe25efdfda31757e5e693d5,3
10201,114,834,5300,873300ce15eea47a852edaa7e411ed92,1
10202,83,631,3668,0558d3fd7b53ed150a40a3f347aacb36,3
10203,173,297,10671,8545f72f42635830faf016dd4eaac914,1
10204,48,780,7432,5b52dd64b1c3485a9fdc5dff2dea2261,3
10205,144,185,7925,50d145b90dac01673d72850cd124b7db,3
10206,153,187,4847,d52b97b02352818efed14f04183a08fd,3
10207,8,189,11170,4792559de88b0867aad6b4e32a76c8fb,2
10208,137,61,1018,c97a27eb03f2c7560d609fd060456792,1
10209,71,462,5710,abd3474e8eba01b530e6567250ce017d,4
10210,17,847,17343,cc2f440b1f30b4e4f72ea0b18d8c2058,2
10211,89,271,22,a4c725bff03364193372ba7fc6c5f62a,3
10212,124,434,8753,ab59481b128426a4489c437f378bc055,4
10213,195,779,3306,40ed769e58c7f4b722add49fafed4c31,4
10214,53,544,11914,a95df68c77964e6482d092f77c121c08,2
10215,167,928,1852,a86a79891e10cda6240df45f613c3d10,2
10216,45,619,8029,52ab3c16573907893d88668cfa874fde,4
10217,90,667,16606,030f79d75648b525c74a5b161086b862,4
10218,77,751,496,ff5c7981953db0f2e591bf537b8d68c0,4
10219,176,583,4349,99eda5110ac5af820b9d65f5b804b15a,2
10220,123,633,4645,8809ba16a621d14a99525708ec31e7e6,4
10221,113,810,13955,277318e4e7a8efd04c3a131406af9850,3
10222,99,961,6063,c2571caca01802901387027bb90f2216,4
10223,32,822,14210,e58080cdb92f4c8d6b68b13e85b44173,3
10224,118,988,17021,286bfdfa2502e653204f8ee683d9a24a,1
10225,38,479,7730,4d49673b1976db4b59af2f102fb5652d,1
10226,173,452,6528,ce68ddcb9c6678d4ed58d79fe3eda2a9,3
10227,159,523,7705,576726e9d3410a05a4b79239f0b0beda,3
10228,160,85,15611,0aa51218b7fd778786f676ab60bf4d70,1
10229,154,181,14872,f1240bd5b7bd05a5e8f7ab960f530ee5,2
10230,191,972,17319,4ed1deb9ab79a75691cae8d971127963,2
10231,176,221,14453,4a9e42900ac1c70a57bd2ae133f09131,1
10232,121,644,17694,cb5bdc3135cf8e30b3cd41de14fe07e7,3
10233,153,842,13185,3dc6f0c406d59e455c85b5f074d055b2,1
10234,173,303,13228,7664b80c09e6e8eb6d8abd29fdb12b5a,1
10235,121,838,8797,64449c356fee909172f6ad87dbf8ceba,1
10236,41,222,12749,7b1e56295195f5913260c3390cfbfd8d,2
10237,173,426,4080,742686b27d1a8a071daac127403c5782,1
10238,86,383,6216,4c63c41b68c2131dc2d70abe67d8099b,3
10239,44,435,15055,ed60c5aee8fae55e2b8eb888234f7952,3
10240,57,446,18884,5032a49801ec4262f3db3b79450c7a94,2
10241,28,186,1524,e0e4559ab6a95d9038c3441ac7bfc389,3
10242,196,689,1811,586affe7cb7362315b057f22c136eb4b,2
10243,96,771,12638,570798acb474f824c211fa78fe5d7581,1
10244,76,547,14129,aaae2bae4cf1d8c2265d26eef9b06b5b,1
10245,172,523,3819,8a75aa5bbd0b0261dea70cc080bc8cf6,4
10246,57,115,7392,fe0f8dad2810f6b1519259d66d6390f4,3
10247,140,270,11988,3bb1e7c86c9de824e439ceae1ded0c7e,1
10248,93,881,2387,e8425d2d925f21e856049a098db985dc,4
10249,52,717,8167,b51507d06a0df79cf9ea091211141d7b,4
10250,124,682,6997,55a23838e51aa8f19b1f6b176aa28afe,1
10251,103,366,15327,4726fe9fa14692352fefc733f8915c1a,2
10252,15,116,10442,30564845812f671bcd7ac4ecbb887776,4
10253,152,590,8847,a1fcd74949f686f61e7db1d9eae2c94d,4
10254,163,654,6185,2778bb4d31d3373df47778c0a0ed0041,2
10255,77,333,9958,b70b325bf40e1ee5bd610e3275121d57,2
10256,184,821,7580,0fcacba38263606cf919da5cf38c4411,1
10257,135,505,9202,f11f37220247033064115a29d177df10,1
10258,65,632,8823,324502b10246ae24f00ffc62f400c29b,2
10259,50,648,13927,70b388b06e811a90825b468ba8673731,3
10260,122,248,19001,5f9ee9014e457b657db3d8d9c2a1fab3,1
10261,84,267,11252,8fc8e200a56872014ecc21b1795c9ab1,2
10262,182,769,12702,87025da1a49bb251eacd08700c0df83d,2
10263,90,21,3425,e4687299dba40bfa6a1da7f32e56ba15,1
10264,160,420,2359,80d440acb5572cedba79c4125707e9aa,3
10265,91,202,6763,3527d512f2f39967842350de01ab1a7d,4
10266,175,727,13045,e797cd91243eab03097874fdea7d3f27,2
10267,107,325,19498,4b4bce36eb2ca6dc878adca55abec5d8,3
10268,78,529,18356,94245d08ace59480b1676cbea95bb56d,2
10269,161,705,19506,c72c5f32828e3d3c5416a8b94d8f4ee2,2
10270,99,877,9115,2f7dbf708d9fd779701b88d2e7c021c0,1
10271,18,614,14967,3f5a11b300b1e6bb4606a3b9a7db0868,2
10272,10,493,15585,21ea226938610b8fd7ea9718547873e3,3
10273,116,129,3075,13d4be6ed3f29aa6fc72f6346010b689,1
10274,30,857,18856,b3b46eae8053d2e0c71322ffbbf7509d,2
10275,92,479,4395,381517231500ef01aba1b6e190a3c2c4,2
10276,56,506,8137,a67cc9dc6f41c8332fa1184c77b2319b,1
10277,136,840,2532,0d1073506e72367b13b58b086203cf65,1
10278,188,380,1646,def42a0f426184c179ee80cdf216e0ec,4
10279,104,182,16196,126f244c69e740097136ebdd16dd6e45,3
10280,57,341,5068,55f8ce0d40199eea8042b08dcf974ca5,2
10281,147,184,18505,3056704f8c721c3d89f7746a64578df7,1
10282,169,716,12740,2e9c327e78c285cd33a5c643ffab9a14,1
10283,28,554,14121,95869d1850105df61cc75d149187fec3,4
10284,110,738,13712,96c748e8f195c79e3cf6b7b8ae115c8f,1
10285,4,367,4056,9c952a24bf5a990344c8e0a19afd4df7,1
10286,143,157,12979,b7c4463af0c5ac2d5f1c1ce56c18b52b,1
10287,95,401,7764,ad9d195d0628b73c9738ec99c91b711c,3
10288,195,19,14046,916e69421c2e32c9c5c0e300c6a92cb0,1
10289,10,384,17116,bd9d6e90b3b0a8987036acfd29b8d1e4,2
10290,85,483,3695,1c388d4ea84afcc19509a5a2c9f9b8a0,4
10291,23,306,710,e8309158eaaeb97912bc2ed2112b9bd7,1
10292,38,480,11362,523d6dfb066ff001821fd37296de2ea3,3
10293,123,240,11332,26bc310d4c5ffcba40029c09a0b32b48,4
10294,153,832,12273,c015cab46ccb2b6acb1119e02b4d9a21,4
10295,5,730,11553,57a4d1a0edd7b5febd86b69431bba8fc,3
10296,137,723,18484,fe2efbc3756330accd9001d44778d1f6,2
10297,84,836,8329,7b85ea163af83c9bed49575a6abda73c,1
10298,110,718,12349,213ed5f1d58f28f1bb409d608681af8b,1
10299,122,946,17711,3976ee5c804ef7f16f9feea68fd6308c,4
10300,15,728,1353,1e147a205db7ac49648b586e6f007ff3,1
10301,182,134,19438,6c08b368752c5a0ecf94172fe637bf1a,4
10302,82,475,766,d6b09a5d0ff57e2163930c208f217be9,2
10303,114,346,4167,bd4aacf1508d4d93c30b1797f49e3a09,2
10304,31,926,2576,fc827360d063f36185a4e4304a223caa,2
10305,98,614,13996,26a4de67b35437ecd8c41280a201badd,1
10306,182,165,16473,f4f3376f1b6d70ebfa741575f54ee436,2
10307,78,564,16223,6bf679cb7d69348d398728efa837c382,4
10308,46,421,9547,8c0345582f1c31fa06ef8a53abd5d005,1
10309,83,227,17814,cb6a82e4b1cfdf3c47af59d391b4ae11,2
10310,137,383,9466,0a79f2b77b6f7c57b5b51e9c278d16dd,1
10311,33,110,14282,ae2c79bac1cd389c2a573d9613d85c9a,4
10312,163,504,3847,f1f1c19489971550f13820bb761c3c91,4
10313,43,192,17526,3700090e7808c256ab1b4f07b19f5797,4
10314,129,872,7054,2a521c809fee00b59e786943f4c8cae1,1
10315,35,772,5161,8ab118780f3023ee1ebfd42daba1db9b,1
10316,8,579,7553,b1fa1a803eacd73dac6c7a8f31ea20a7,2
10317,106,502,11699,8d21c6baabefa1f7c6c4b7a0f5d9bf21,2
10318,186,608,17412,5f5259c89d9545d3a8ac57ab1ca4cd0a,1
10319,116,298,9464,0bb2d11d99971ca70c5ba11039dfc5a8,4
10320,87,249,976,46e17cdd494bdc5b79035be6db00057c,1
10321,18,446,5957,0615c1d0a85684b684547d7dd7891eb0,4
10322,131,699,15121,58b0f494d9ee5a8c9d6daf394050c7d5,3
10323,88,731,7955,b7c02672a954b07befec5dece8915bae,1
10324,117,599,6429,f3e02ac029ebcc285d938d9a2b6dfed6,2
10325,109,274,18905,91fdc7ffc97a34c9ba474f2f6157dfb9,1
10326,88,561,2809,26302e8ee36834ce4cb83292e5a331fa,4
10327,180,918,3030,caf83b1296420310f81f9b33c1b1811b,2
10328,4,804,7515,16059fabe6e2f80bcffb812a09a19941,1
10329,186,193,6319,a96e1e46b80dcd1b53aaa239a8f23bce,3
10330,155,87,6824,53a3b2096294a2434b1b85b77af52306,2
10331,146,421,14489,c925d43935247f8de8b9273c205a519e,3
10332,81,492,2338,61355adfce3c25b025514f1b7f956f01,4
10333,155,363,2147,be37d8d0eaaf8492688fb08d9a8a30ee,2
10334,98,41,15260,fa66594436254ab86e575d161eb94291,1
10335,167,180,14686,ad482b53bbc177337df8267e3f6e2bbb,4
10336,28,973,11722,e6b1de3da9f4e074071af69fa0a5d2e7,2
10337,165,867,4182,a825f2ec92acd41bfd06d7422f95135a,3
10338,89,670,12763,5d6330254626a0eca79c17f8ae34d715,1
10339,98,461,18011,0805534bfaf86c4b431f04f26dc248e9,4
10340,30,992,578,793931c1d223c6467e2dbae72cdfaeb3,1
10341,49,491,4748,eae82ab8b78a7aa87143dc161cb272c6,2
10342,1,717,11171,8101ba72e21e64e5639634b0aa52c917,4
10343,32,754,7094,87fe36054d933baa5614abb33ea8cc35,2
10344,47,897,116,f29055cc38d9f7d6d6a19e9a236c2cb8,4
10345,116,527,12227,cbd29ec2053c00530bdbc45017549e7b,3
10346,62,663,9722,c9f5a1b2d2b2141a7c2b28e9851ca3e5,3
10347,144,620,5486,3e99cf681fe0f63d9e1a4101a1de6876,4
10348,33,505,8626,3eeef4ba7ff2c016364d4e90789a5b42,2
10349,68,738,7697,23d29799087d08a2e81541f4878bd011,2
10350,21,462,10196,899170aab7da4416b352ebe81d4bce53,2
10351,188,560,4674,c84d08e43d03fc84534d29091de9ded6,4
10352,95,964,19339,4ec49385ee7f4988ee2edc22ab3b3c9d,4
10353,40,554,13655,beb7cb0aa09fc8b541dfded7dce16304,4
10354,13,119,16883,3966fad2dbea306bfcd81a6411eba9bc,1
10355,50,288,10916,5eb9575589e82c83b1212797adf33e1f,3
10356,182,741,17504,477ee66914365972bd965cfd54d2c209,2
10357,85,760,17842,057d987e02e6080803b3ec60f7300b79,3
10358,143,834,12979,77ff2ccd3fb2b6166b5c304436198531,1
10359,136,992,15820,1615afb6b406d5b3094d9b64b3761779,2
10360,79,350,12954,9c6792dd5b985eb6a37dd2d0c6646b48,2
10361,99,624,7772,e2d4f44e6546b2b21dd536d1a034401b,1
10362,181,965,16464,31d40c57a856c6d6c6dcdcef0875f7f0,3
10363,35,167,8301,4c27b71d888f0c52df40c4064e3ae601,3
10364,158,844,12682,554017ebab9557d5a421b02c0be97e49,2
10365,24,832,5258,6e750c3d6dd982078138b85667b6f1a5,1
10366,137,124,12604,cbf93b8b19c8d7f32be9ee3c5e7b4a87,2
10367,91,863,9835,73ca418a4c4d8e2d3a3066eeff2265a5,3
10368,87,355,4570,5b7b8914d3b87aa9a7d13cdb8131bc33,3
10369,85,826,19440,f0108e3221a28dbd4f7a8644bc83cee8,1
10370,196,210,6369,7712e5b4041a46f24deec4372cec0b04,2
10371,190,315,15597,60a08247116f0d1856be78f3874142a8,2
10372,94,219,17539,3f16249127209f8bd21d4769076da4e8,2
10373,78,655,8451,998d97fd8d6eaa1ba8759015fef8414c,3
10374,185,995,6199,1aa5c8f9c30e041ae153f4dc00d448c2,4
10375,146,199,16561,11aaf5cd1ac5eb0f6124bfd86e265096,3
10376,123,686,16377,c3e105558054ef1670090b9fbab1bd64,2
10377,99,248,9753,8a5fd6ee9476ff4ca2f0ac05cf9f1845,4
10378,109,76,17289,490c1398ef8dcac3e50dfd7bdb210abd,1
10379,95,689,16977,52668b07b40a881bdc29f5062ddec7ab,3
10380,175,223,16856,8925ffbd22638ae9e4a77e83e4a5b76d,2
10381,39,281,8202,9bca5e927b4d4588d15a8229cb531fb1,4
10382,175,256,14047,40ed9617664096f5df0ad1701b6fabe5,2
10383,185,236,3516,87f1296502fc9418b81bc7afcf5db13a,3
10384,89,572,9729,1486811251d9b1fe8162718a792fdf7b,2
10385,71,7,14054,c3ac083dc9dee0d2f602c3f7da989c20,3
10386,51,250,8787,e552b86f6d357997a259d1c597d2a841,2
10387,63,399,7565,75954748812943ecb90fcc01fafa0fbf,2
10388,128,172,12291,1d060728aeb36a26fcb458188688a2fd,4
10389,118,336,4915,ac0d6fc59248eb4398728b635a336a38,1
10390,166,414,9743,ce16440851a5938778a3ae9a8ce40fc0,4
10391,44,836,18067,db6193325721a04b947344a9c51bbd86,1
10392,198,473,4527,97ac97a1feca3a868dc01be5863f5379,2
10393,156,758,2901,0b5a4621d0c98902f0cddc282cb8e2ca,2
10394,77,507,14828,2663503acfbde022ff4c75ab4bbca190,2
10395,156,259,16877,dea883d2a867c4bbc4dd489811e7ba6d,1
10396,121,869,17694,c11f803c99d2a37f4bb3f3e9504f6289,4
10397,118,732,15762,d7b10e281bcb82acfbe0c2fde2dc2b1e,1
10398,85,122,12677,a7e428e3e7e69fc687d23367bb2b5999,4
10399,94,31,18416,33ce49693929ae8fe122023c207c03ac,1
10400,93,500,5693,e65aff14df8c8c9c81ca01a41da03b88,3
10401,188,740,4624,370be06e555815cfa99cf2b032281803,4
10402,22,315,15162,8b8f5ff714bea6da22659f7b2a74dd66,4
10403,128,744,12990,ce541619115f7c339ae5dfafeb7df0be,3
10404,99,820,4006,4ece59f63d0ea1537a88ac7c5ee2ea15,3
10405,62,303,887,188236f1a0da66923deb334872581297,2
10406,142,968,4908,e22fe9a032ef0476b0ce917bb6f3b626,4
10407,193,833,6049,21e0accbd38785bb4bc0014510da5da3,4
10408,118,803,12454,94b8e55d730414bed0a8590c18cfe13d,4
10409,48,577,5036,8a21665d5ce948f34a037e5db56effe5,2
10410,149,801,553,e92afdacd48de651071767aafd031322,3
10411,15,424,3238,b8ce25eee72d5493d08b25fcad224cac,3
10412,191,93,8309,ecdf4ca53ab58f29576296b4bf395f73,2
10413,177,841,13877,5178ab135cbbb450163d814f6344142b,3
10414,71,562,17270,523b5e3839d259f509a6892931f839a0,3
10415,187,62,14393,4994b0d8bbf8e5eebf3799d1ff755d83,4
10416,30,372,2075,ccbbd332ede51e844a2c16de52333745,4
10417,136,960,7185,5b185c82ff34c58d5c9157b943d045a3,2
10418,64,887,6264,02edee69c54006eb0c5a3c2fb4a47679,2
10419,120,759,8024,e7671b6da2c145d71ce132cd2211b67a,4
10420,77,379,2243,1ff84b6bc15a5051e57506384dba255c,1
10421,24,703,7812,e36ede3d51f2014f64a98c8b15fe0544,1
10422,59,70,16470,39030f18b0fb8df5cbfde509653fae99,2
10423,156,896,7710,d83c90749fc2417e66bb2e963f924aa6,1
10424,107,484,10906,4777349c774459e2247aa1ae289d326c,3
10425,180,652,17425,ebfa7eb1030305bd2c3a797bdf54834f,1
10426,98,413,8698,b0e479732bd6c850ebda471fdce7be42,3
10427,13,816,3702,f22fb487d53db67018e6d71035b0e281,1
10428,188,193,13254,e344a0b6ecaa4abb3c51c95bb173212a,1
10429,166,158,647,39e91fd37243c283030c6cd98a37d358,3
10430,182,501,11344,c83d68d4983c38bc4d0c6e2ad737251d,1
10431,111,33,2485,1270c0d24e115500741ae4dc8539f2e5,4
10432,171,276,14469,11cea4617e1554ec0211ba362e0a213a,3
10433,196,159,8988,e9f4f0b576f62cd8a5ff5105f6a2792d,1
10434,119,804,17913,b73f84a69bb2a33630e99eae65c6d68b,3
10435,57,960,13670,d060ca26432f6c8e3397e8c7a01f42d9,3
10436,50,222,1677,4ddb665196ef8a7b82cfc756228a60f9,1
10437,83,786,16860,ece4cf80c830c7a576b29ad96f29c542,3
10438,143,107,18025,7c38f8406a4b6590062da52df82355ca,4
10439,39,546,13210,8c3150bbbf621643d1bc44f6b08f5d8a,1
10440,109,336,1700,3f2ca828cea49e0f346ea24d91fe0d1e,3
10441,172,30,17095,3a562b8330c5bc9bbc3b89913c6fbaee,2
10442,8,977,10580,2e9374f2f1213a0311c2ab8d0c45fd0c,3
10443,127,880,9148,1a9f9e56d02bbb4ab900f100e7c82ce3,4
10444,133,868,717,d6778ceb93e57547efde155df013420d,4
10445,104,242,1919,1cb035d2536910dfe9a28906d248f3fa,4
10446,122,67,3936,daff68caeef8704a9d8be7337efbfeb4,4
10447,17,827,19061,6c1d1952df3c822a7751abfab3c99a98,2
10448,25,69,12218,bceb169a48b90a141d6680741d71607b,2
10449,72,260,3166,3ea1f20b348333534f18082073c444d6,4
10450,61,454,5827,73cf371e61e5804a7d7fb1e05be7b74e,3
10451,5,906,6779,b02594071e61b7e20e1117ed7b953f63,1
10452,55,470,2110,7d4e4a830a6a1cbec4ed190f069802d6,4
10453,153,375,8765,758e1730660c7c54331131e98a43d349,4
10454,181,372,18082,512327dfc9bfd4e339b00fc3a62d4c58,1
