,rating,reviewerID,asin,review_text,reviewTime,product_id,buyer_id
9308,5,A1W5Y6VGFBATE,B000JOOR7O,Loved it very happy,"05 20, 2016",11013,734
9309,5,ACPMK2VK6HAYO,B000JOOR7O,Love these shoes!,"05 20, 2016",5545,716
9310,5,A2PCM8PHICVOF4,B000JOOR7O,Gray was a nice color.,"05 18, 2016",18694,715
9311,5,ALD4SONCOGBYD,B000JOOR7O,"The shoes are super cute, legit Vans, decent price- I paid $39 while they sold for $45+ elsewhere","05 18, 2016",17579,259
9312,5,A3CYZQIC9DKI20,B000JOOR7O,Exactly as described.,"05 17, 2016",14822,793
9313,5,A1ZT3AOKZDKT04,B000JOOR7O,Ive been wearing vans for 10yrs+ as always super happy and I've wore these every day since I bought them. Extremely comfortable. I work 12 hr shift and I have flat feet and I have no problem with them.,"05 16, 2016",15479,409
9314,4,A1FE1ZH8LR96B,B000JOOR7O,Exactly what I was looking for! They will be the perfect summertime kicks and will look less mom-ish than the keds I was wearing last summer.,"05 16, 2016",12919,163
9315,5,A3RCUKB4DL835X,B000JOOR7O,Just right,"05 15, 2016",5225,21
9316,5,A30MMGK0X18J6H,B000JOOR7O,Nice look!,"05 15, 2016",1278,617
9317,3,A37IX8G7QG42SC,B000JOOR7O,Fits a little bit different than his last pair,"05 15, 2016",6174,166
9318,4,A1GFZ7LS7R362N,B000JOOR7O,My son absolutely loves the Vans that I bought him for his birthday. The white canvas is extremely stylish and cleans relatively easily. There have been no complaints of discomfort when wearing the shoes and the slip on design is very well made. The only reason I have given this a 4 star ration is due to the sole of the right shoe tearing after 4 months of wear. This should be expected when you wear a pair of shoes everyday though. Overall the shoes hold up very well and compliment any outfit.,"05 14, 2016",8646,686
9319,2,A5Q6MD27ZXU3P,B000JOOR7O,not for me,"05 12, 2016",15237,954
9320,5,A3CEZPLRQEN84M,B000JOOR7O,"These are the real deal, I was nervous to buy shoes online since you can't try them on. I have bought these particular shoes before so, I decided to pull the trigger. They fit perfect are authentic Vans and are great slip on casual shoes last a long time. Be confident in buying these are classic shoes that are built for all day use.","05 11, 2016",4659,847
9321,5,A2Y3GAWICGXQT7,B000JOOR7O,great shoes,"05 11, 2016",1888,430
9322,5,A336A7BV0Y2U9P,B000JOOR7O,I actually just found out I ordered the wrong size months ago. And I let my shoes sit in the box till I decide to where them. Months year. Can't figure out how to exchange them? Or if possible.,"05 10, 2016",15959,989
9323,4,A3O251FAXTLJ8X,B000JOOR7O,"Nice shoes, but a little small. I ordered a half size up and wish I'd' gone up a whole size. Hopefully they will stretch a bit as they break in. If not, and I order another pair someday, I will go up another half size.","05 10, 2016",3558,348
9324,4,A3TU2P66073FXT,B000JOOR7O,Great shoe.  Exactly what I expected.,"05 10, 2016",18155,252
9325,5,ASGR9BUJY8HR4,B000JOOR7O,fits well,"05 10, 2016",9977,166
9326,4,A1WCFL4MN0XAMB,B000JOOR7O,"I need to wear them in a bit. They feel a touch snug on the tops of my feet, otherwise they're exactly what I was looking for.","05 8, 2016",11454,729
9327,5,ASTNP5FRYTZ34,B000JOOR7O,I bit tight but still love them,"05 8, 2016",9041,996
9328,3,A13DFD2USCKOOF,B000JOOR7O,"Vans fit were a little snug for a woman's size 6.  Bought them for my daughter and she loves them regardless.  By the time she breaks them in, they will be too small.  I would buy a larger size then 3.5 in boys next time.","05 7, 2016",11293,655
9329,5,A23MD3K8LFG6DV,B000JOOR7O,Love them,"05 7, 2016",19269,907
9330,5,A1SX95DS3O9BP0,B000JOOR7O,I  bought the wrong size (too big) other than that they are perfect,"05 6, 2016",14383,948
9331,4,A25UPLW8CX3GR4,B000JOOR7O,My default shoe for almost 40 years!,"05 5, 2016",12500,67
9332,1,A1057ZMNUD7NSZ,B000JOOR7O,"I am thoroughly disappointed! The picture shows the black leather slip-ons; however, the canvas slip-ons were delivered. Before ordering, I even double checked that the canvas version were a separate option that were labeled as such a s that the ones I ordered did in fact show a picture of the leather version. Bummer.","05 5, 2016",17724,913
9333,5,A6AGE3JC4TZUA,B000JOOR7O,Got them quickly and my son loves them!,"05 5, 2016",13587,766
9334,5,A2CI9CVD8ZA8G8,B000JOOR7O,"Dayum Dari, back at it again with the black vans.","05 5, 2016",9748,36
9335,3,A2TTHUQT0SAJ8E,B000JOOR7O,"I have a wide foot, so I could not even get these on.  There is nothing wrong with the shoe, I just couldn't get it on.","05 5, 2016",4575,345
9336,5,AUN7Z2LOX2ZG9,B000JOOR7O,great shoes,"05 4, 2016",2117,719
9337,5,A938I3RITM9HR,B000JOOR7O,"classic vans, never let you down.","05 3, 2016",4005,835
9338,5,A1YZ86KMJNPE37,B000JOOR7O,Fit me well and a good work shoe in the warehouse. Would buy again.,"04 30, 2016",1054,840
9339,3,A27V0LQ80MRP86,B000JOOR7O,Tight fit...narrow,"04 28, 2016",2785,658
9340,5,A2D82X4PSEPZWD,B000JOOR7O,Their holding up and look Hardy to play hard. Good fit and seller.  Thank you.,"04 28, 2016",15873,104
9341,4,A16W3HN11HFFU,B000JOOR7O,"a good pair of shoes,good to were all day!!","04 27, 2016",15765,563
9342,1,A3HJPV7TLMG78Z,B000JOOR7O,Love the shoe! However wearing them 3 times they are following part. Very disappointed,"04 27, 2016",15485,203
9343,2,A24RJRCKBAGTFN,B000JOOR7O,"I ordered a regular size (as opposed to narrow or wide) and figured i would be okay, because I have very narrow feet, but I like some room in the tow box. The pair I received were INCREDIBLY difficult to get on because they were so narrow. I do not know that any amount of stretching these out will make them comfortable, and I'm super bummed about it.","04 26, 2016",13881,203
9344,5,A119MC5QP9UAAE,B000JOOR7O,So comfortable. Didn't need to break in at all. Love my new vans!,"04 25, 2016",4868,18
9345,5,A3PEKXA18R58HY,B000JOOR7O,This is the best tennis shoe for comfort.  I love Vans shoes.  I intend on purchasing many more of these in different colors.,"04 25, 2016",306,863
9346,5,A3UG90LH20JDIO,B000JOOR7O,Received quickly. Just what he wanted.,"04 25, 2016",19403,567
9347,5,A1FU60N7F04GFN,B000JOOR7O,"Perfect fit, perfect color. Love 'em!","04 23, 2016",3305,118
9348,4,A4XLJG1UMBGEL,B000JOOR7O,"Let me start by saying that I wear Authentics and/or Eras almost daily. I haven't had slip ons since I wore the checkered black and whites as a kid. Holy crap, the slip ons do not fit like either of the aforementioned shoes that I normally wear. I couldn't even get my feet into these. I can't give Vans a bad review, but I will say that these fit much smaller than other models.","04 22, 2016",10315,761
9349,5,A1WA3S2QZ30CEM,B000JOOR7O,Perfect fit! Love these shoes!,"04 22, 2016",16260,553
9350,3,A3M82Y8L7SQIRB,B000JOOR7O,"The quality seems cheap for a van's product .  If you're a female and looking for something not too bulky then don't get these, because they are.  The color is creme not white.  I do like the color, however.","04 21, 2016",5396,217
9351,5,A24XR32A60FVVW,B000JOOR7O,i bought the wrong size. apparently i am an 11 in vans.,"04 19, 2016",10624,892
9352,1,AG08SJC4G3PY,B000JOOR7O,The shoes are fine but I ordered a men's size 10 and a women's size 10 arrived instead.,"04 19, 2016",1547,726
9353,5,A1Y65T10EGLB9,B000JOOR7O,"It was a gift for my granddaughter but I ordered the wrong size.
She was so happy with this gift....!!!!!","04 19, 2016",9298,2
9354,5,A1COZQF6E92393,B000JOOR7O,Perfect.,"04 19, 2016",11305,328
9355,5,A35AS2HLQI0MRP,B000JOOR7O,"These always run a touch snug, so I know to always get them a half size bigger than most of my other shoes. Even then, a little snug, but after a few wears, they stretch to perfect fit.","04 19, 2016",16948,662
9356,5,A26J21THBAMKAE,B000JOOR7O,"I am totally satisfied with this shoe, it is quite comfortable.  I would recommend to anyone.  The transaction was quite painless and service was impeccable.","04 19, 2016",4619,399
9357,5,AWOVVQV8G7TM8,B000JOOR7O,They are Van's.,"04 19, 2016",682,721
9358,4,A2XYEEP1D3GA52,B000JOOR7O,These are well constructed and look great.,"04 18, 2016",424,548
9359,4,A31J0J1RNGEMLL,B000JOOR7O,Very comfy,"04 18, 2016",2836,494
9360,5,A1WWUBTEHQSRGD,B000JOOR7O,Son loves them,"04 18, 2016",4853,302
9361,5,AJB9TGSG4NMIA,B000JOOR7O,"The look, comfort, and quality are all there. Love Vans.","04 18, 2016",9740,268
9362,4,A21IFU9NGO541B,B000JOOR7O,"Graphics are real cool, i got a lot of compliments.","04 18, 2016",6347,996
9363,5,ADFQCM4R5AWKX,B000JOOR7O,Love them!,"04 18, 2016",15230,829
9364,5,A14RI643SRLVW4,B000JOOR7O,"Great fit and very comfortable.  I wore them all day at work without any aches.  They were a little snug on top when initially getting them on, but got easier to put on with every wear.","04 18, 2016",8198,103
9365,5,ADO8UIIKK9NZB,B000JOOR7O,"Vans are classics. I love these shoes and have for a very long time. I started wearing them in middle school and have been wearing them ever since, I'm 49 now.","04 18, 2016",3636,699
9366,5,A2I8525EWQQRL3,B000JOOR7O,Took a while to break in but I love them,"04 16, 2016",10999,911
9367,5,A2U7KMSAHV1PIC,B000JOOR7O,Fit pretty good. Awesome shoes.,"04 15, 2016",12144,555
9368,4,A8R2RP2ENCXN1,B000JOOR7O,Comfy and great to wear with anything!,"04 13, 2016",19298,997
9369,4,A3A5BZZG1QOF6W,B000JOOR7O,Awesome! My son loves them.,"04 11, 2016",4586,93
9370,5,A3A043HT8HLL0Z,B000JOOR7O,"Two thumbs up from my husband.  He will wear a pair until they are slap worn out, then get a new pair to start again.","04 11, 2016",459,825
9371,5,ACMU35NLL17U5,B000JOOR7O,love these,"04 11, 2016",14040,793
9372,5,A8OECFZA7B7EX,B000JOOR7O,"Great look, fit perfectly","04 7, 2016",5903,14
9373,5,A1RQTSS9BP34KS,B000JOOR7O,I'v been wearing these shoes for years. I just ordered them for the fist time from Amazon. They are as exactly as I expected. I don't know how to answer the arch support question as that is up to the individual. The work great for me and they are awesome to wear while flying as they make taking shoes off and on in a hurry a breeze.,"04 7, 2016",14951,778
9374,4,A2QY4O5VQ3P6S9,B000JOOR7O,My son loves these. They look fabulous.,"04 7, 2016",6446,663
9375,5,A1W1VFR81I0543,B000JOOR7O,"For the last 2 years, I have only purchased Vans slip-ons for my work shoes. I wear them all day and evening.  I work for 11 hours a day and they are very comfortable.  I used to be fat and it was hard to tie my shoes, now I'm skinny and just lazy, I love these sneakers, they last 9-12 months and I'm not sure if I'll ever change from these.","04 6, 2016",9891,511
9376,3,A1YBL5XGD46IJI,B000JOOR7O,"These Vans are men's sizes and they run very large and very wide. I had to return them. No half sizes and the '6' the supposed equivalent of a woman's '8', fit like a size 9.","04 6, 2016",16809,200
9377,5,A29XUYXPHVKQP7,B000JOOR7O,My son put them out out of the box and has been wearing almost every day. Loves them.,"04 6, 2016",10502,498
9378,5,A142BAMP7PZG7E,B000JOOR7O,Very good,"04 6, 2016",1031,628
9379,2,A1EB0Y2BLJZ9OQ,B000JOOR7O,"My wife asked for these shoes for her birthday... and being an obedient husband, I immediately bought them and put them away for her until her birthday arrived.  She was delighted that I got her just what she wanted, but the women's size 6.5 that she normally wears is a bit tight and she asked if I could exchange them for a size 7.  Unfortunately, it was just past the 30 days return policy.  Now she has a pair of shoes too small for her and it seems like there is nothing that I can do.  The shoes are unworn (other than just trying them on for size) and in the original packaging... I'm wondering if Amazon would be willing to make an exchange for the women's size 7 red checkerboard Vans Unisex Slip On Skate Shoes.
Please advise..
Thank you,
Curtis Barth","04 5, 2016",11077,595
9380,5,A3GND0NTULB5OI,B000JOOR7O,Great slip on casual.,"04 4, 2016",12495,801
9381,5,A1KOFUFR2C0PD8,B000JOOR7O,These are the only shoes I buy,"04 4, 2016",3434,82
9382,5,A1IJKXAFWK7K31,B000JOOR7O,"Always love these shoes, just takes a bit to break in and not get blasters on the back lol","04 3, 2016",2566,676
9383,5,ARHSLI6YXCBXU,B000JOOR7O,"A pair of classic black Vans. What do you really want me to say here? Good shoes are good, 10/10 would buy again.","04 3, 2016",2794,12
9384,5,A2MI8SMHR4TQDH,B000JOOR7O,"Flat shoes, so no arch support what so ever, but you cannot go wrong with the vans slip ons.","04 1, 2016",16191,204
9385,5,A3FSFDZAD80HX8,B000JOOR7O,Love these!!,"03 31, 2016",136,569
9386,3,A2SF2UBTKLJLE2,B000JOOR7O,less than expected. ( shoe quality),"03 30, 2016",977,743
9387,4,AACA78TC100KY,B000JOOR7O,Love,"03 30, 2016",12921,353
9388,4,A24O3CGUW2GTBN,B000JOOR7O,"Really great quality. No tears or loose strings. Reliable buy.

Same expectations as other Vans shoes. Really liked the checkered design, matched nicely with black jeans. Package arrived in a timely matter and had no damage/flaws to the shoe.","03 30, 2016",12264,108
9389,5,ADEG78HQOHNOY,B000JOOR7O,my son wears these all day and loves them,"03 30, 2016",7908,526
9390,5,AT45SPYGWBC3G,B000JOOR7O,I love these shoes and you cant beat the price!,"03 29, 2016",1049,5
9391,3,A3D2ARJD55ZSTJ,B000JOOR7O,"Vans fit as well as expected for Vans.  They run a tad small, and have minimal arch support","03 29, 2016",9,98
9392,5,A3RUJ4GV0DCG7B,B000JOOR7O,"Great, just great","03 28, 2016",15991,601
9393,4,AMS37UW1NCVW5,B000JOOR7O,Great shoe,"03 28, 2016",15856,613
9394,5,ALN8RTO5DBZE8,B000JOOR7O,Great shoes! Love 'em,"03 28, 2016",13137,37
9395,5,A3UCKOZTDWWX1H,B000JOOR7O,"As with all Vans, and all shoes for that matter, they're a little stiff when you first get them and the heal of the shoe kind of gives you a blister. But they're stylish and comfortable once you wear them for a while. I've had all of my other pairs of Vans for 5+ years, so they are definitely quality!","03 27, 2016",8369,366
9396,5,A2N6JYXJJTFTBC,B000JOOR7O,LOVE THEM,"03 27, 2016",4968,213
9397,5,AWZGFWQTZRNK7,B000JOOR7O,So comfortable. I love these shoes ,"03 27, 2016",18317,917
9398,4,A3IRNP9EHCOHBB,B000JOOR7O,"I love these shoes, they are probably my 5th pair of vans slip ones, but for some reason my usual size is too small. I'm going to order a 1/2 size larger next time. ( i think its because i like to wear thick sox..)","03 27, 2016",3467,511
9399,5,A1VQQB1HL0XXQN,B000JOOR7O,Damn Daniel back at it with the white vans damn Daniel,"03 25, 2016",74,140
9400,5,A3D80NEQD0GJXQ,B000JOOR7O,Great shoe for a sleek look.,"03 24, 2016",18688,874
9401,3,A27VQ4KPN055UJ,B000JOOR7O,Ok,"03 23, 2016",17050,854
9402,5,A1MS1W0JUDWBQ,B000JOOR7O,Excellent seller! Sent me the size I needed with no problem. Love my Vans!,"03 23, 2016",857,457
9403,4,A9GJZM21L7L4O,B000JOOR7O,Fits well. I like the slip-on mode.,"03 22, 2016",17577,928
9404,5,A3U78YTST16S2L,B000JOOR7O,Look and feel great!,"03 21, 2016",12833,127
9405,5,A2RIVI7BT9J550,B000JOOR7O,Back at it again,"03 21, 2016",1164,77
9406,4,A28C950NZEIODM,B000JOOR7O,My second pair.  Love them.,"03 20, 2016",5414,810
9407,4,ARAOE7HDC71S9,B000JOOR7O,"i'm not sure i'm cool enough to wear these in public.  comfortable, convenient and classic.","03 18, 2016",9113,312
9408,5,A3LG4BB5UE34TH,B000JOOR7O,Damn!!Daniel!!,"03 18, 2016",12823,84
9409,5,A32GYIXH1DZ6IN,B000JOOR7O,Perfect,"03 17, 2016",2236,30
9410,2,A1YFN8BAD3ER8B,B000JOOR7O,"The Shoes itself is simple yet pretty, however, the shoes doesn't fit in my feet. But I bought a size 6 shoes of vans a month ago, and it really fits well how come this one came and disappoint me with a too narrow width.","03 14, 2016",16005,876
9411,5,A1SQN6ECZPOTUD,B000JOOR7O,Awesome shoes! Thank you ,"03 14, 2016",13111,892
9412,4,A3LITU3D0M6QT2,B000JOOR7O,I like this very much.  Comfy and they go with everything.  They did rub the back of my foot after a very long day of walking.  However the more I break them in the better.  I would get another pair.,"03 14, 2016",5053,622
9413,5,A2KIL0C4X6VNG4,B000JOOR7O,Cool and confortable!,"03 13, 2016",17507,908
9414,5,A3LNREL6ZERWFO,B000JOOR7O,Awesome,"03 13, 2016",2333,162
9415,4,A2LSP3OUOQ6YME,B000JOOR7O,Good price and fast delivery,"03 13, 2016",2036,317
9416,5,A247C9MVXINUS4,B000JOOR7O,Very good.,"03 13, 2016",18269,559
9417,5,A3RGJYJGRMT5GU,B000JOOR7O,Great,"03 12, 2016",8304,935
9418,1,A11YIJHWN5XK6C,B000JOOR7O,"Much too small. Couldn't get my feet in.  Return.  Wish they had fit, love slip one and the vans company, but for some reason these just didn't work.","03 12, 2016",5189,760
9419,5,A2IZW5GEC1WREX,B000JOOR7O,I love these classic vans slip-ons. That are very comfortable and the black color goes with everything. I have purchased many pairs of these and when these get old I will buy them again. Love em!!!!,"03 11, 2016",16260,265
9420,5,A1NXB7GH4VL57X,B000JOOR7O,I wasn't sure if I would like the style of the slip on Vans but I really like them.,"03 10, 2016",18470,432
9421,5,A13TE3PV53LLGG,B000JOOR7O,My Husband loves these shoes! I will Definitely be buying him more!,"03 10, 2016",10212,264
9422,5,A30XVFAVMS19DD,B000JOOR7O,1st pair of shoes I've purchased online..I was nervous of them not fitting but luckily they came way faster then expected and they fit perfectly. I love them! (I wear  7.5-8 in womens and got the 6.5 in mens),"03 9, 2016",4912,789
9423,5,A2MMBHFKUORBVM,B000JOOR7O,My son lives in these shoes,"03 9, 2016",17547,788
9424,4,A1G9N7AJHUWETY,B000JOOR7O,nice shoes !,"03 7, 2016",10306,138
9425,5,A31BFMVJYMYVWK,B000JOOR7O,These shoes were great and my son loved them. They fit just as expected.,"03 7, 2016",1646,3
9426,5,AKYQ4L9TDEZ4M,B000JOOR7O,Very comfortable.,"03 7, 2016",2939,201
9427,5,A3SV40RTYDRFK3,B000JOOR7O,Feel good,"03 7, 2016",3870,759
9428,5,A2Q8YX7L7ZTHQ1,B000JOOR7O,"Really nice shoes , they look better then I expected","03 7, 2016",12663,96
9429,5,A2TAZSP9G35SNC,B000JOOR7O,";.+*:+.;.+*:+.;.+*:+.;.+*:+.Cool shoes My size is 24.5cm(US 7.5 or 8). I bought women 8.5 this time. They are very comfortable.
Now I'm an evil Sith Lord!
o:++:oo:++:oo:++:oo:++:oo:++:o","03 6, 2016",12483,931
9430,4,AGDTIDALIOX23,B000JOOR7O,"When breaking them in, they did cut the back of my feet. After the initial breaking-in, they were fine. Looks great, very pleased with the purchase.","03 6, 2016",3988,106
9431,4,A1OZ85T8BJTC2A,B000JOOR7O,nice,"03 5, 2016",17838,688
9432,4,A3IM9LGNUWN67C,B000JOOR7O,"I love Vans slip-ons, but note that these come in MEN sizing.","03 4, 2016",5327,481
9433,5,A3EI4V5KNX5N8M,B000JOOR7O,My kid loves em and they fit great!,"03 2, 2016",11162,223
9434,2,AUPD0G7ZJX1BR,B000JOOR7O,"love the shoe, just ordered the men's size and not the womens...can't find a womens 9 anywhere","03 2, 2016",4916,938
9435,5,AULBK9ORB6FQ,B000JOOR7O,A great casual shoe.,"03 2, 2016",2893,837
9436,5,A2ESWIFOJL0MR7,B000JOOR7O,Vans are a great shoe. Fit was perfect and the comfort was great.,"03 1, 2016",1149,399
9437,5,A2YXZ3M6QOC5CA,B000JOOR7O,Because vans mold to ur feet it's best to get a half size smaller in my opinion . Always a classic shoe. Love it,"03 1, 2016",11447,616
9438,5,A1XPIRY4F7WAIC,B000JOOR7O,Their Vans....,"02 29, 2016",3611,319
9439,5,A6CECJIHSTIL5,B000JOOR7O,Absolutely love them! Fit just as I thought they would (I went off of the size I already had). And they were the cheapest I had found them anywhere!,"02 28, 2016",5185,903
9440,5,AMPZG1JN1ZR8I,B000JOOR7O,Perfect! Flawless shoes,"02 26, 2016",17178,598
9441,4,A31JQK44MQQOG6,B000JOOR7O,"These fit a little tight, so I made sure to go half a size up - especially if you plan to wear thin socks with them. These are cool, comfy shoes (for the most part) and I have several pairs in different colors and designs.","02 26, 2016",200,35
9442,4,AR1WY0E5D1UXV,B000JOOR7O,he loves these as house slippers,"02 26, 2016",18366,369
9443,4,AAGNFIZY9NU0V,B000JOOR7O,"Really cool, color is a bit more grey than the picture. Sizing runs a shade small, but I expect them to loosen as I wear them.","02 26, 2016",16348,356
9444,5,A2Z2KJPSWS9VH3,B000JOOR7O,Love the shoes but they need a better in sole.,"02 26, 2016",19298,866
9445,5,A1TVVAZT1WKGJN,B000JOOR7O,Fast delivery and shoes are great,"02 22, 2016",13382,402
9446,4,A17Z7DEA9DPE1U,B000JOOR7O,kid loves em,"02 19, 2016",9341,150
9447,5,A33619F8C623EO,B000JOOR7O,Nice shoes,"02 17, 2016",11014,423
9448,5,A3KUN8YL0ZYLKD,B000JOOR7O,"the are very comfortable, cute, and go with everything.","02 16, 2016",13447,583
9449,5,A11BIT3574Y8TU,B000JOOR7O,"Awesome Shoes. No laces, thats the best feature I guess. Fit me perfectly and the sole is just so comfortable. I adore these!","02 16, 2016",1340,376
9450,5,A2DR4ESOQBZSVN,B000JOOR7O,"These shoes are awesome.  I had to send the first pair back because they fit a little small, but the size up replacements fit perfect and look cool as hell.","02 15, 2016",13695,409
9451,4,A2YRTJAG5703RH,B000JOOR7O,"It came as I expected. Color, size, delivery day all was fine. It was gift for my Jr. High niece and she loves to wear it at school and everywhere.","02 12, 2016",8026,387
9452,5,A11QD1P92GNKA9,B000JOOR7O,Luckily my husband already knew these shoes run about a half size too large! So make sure to order down!,"02 11, 2016",3435,558
9453,5,A1EAXBI04P2FD0,B000JOOR7O,Great quality and was true to size. Exactly as expected.,"02 10, 2016",19179,335
9454,3,A38RSVXK5P1HDR,B000JOOR7O,A little too small...,"02 10, 2016",2885,180
9455,3,A2LIYFN5AXZ6LI,B000JOOR7O,"I have wide feet, and I thought unisex/men's shoes would be wide enough (my feet aren't so wide I can't still find plenty of women's shoes--even heels--to wear). These pinched a little around the toes. I bought them to walk around in and be comfortable, but they're not, so now they just collect dust in my closet. They're good quality and look nice, though.","02 9, 2016",13201,642
9456,5,AM1DRQ3RYFDOL,B000JOOR7O,Exactly what I had expected fast shipping too!,"02 9, 2016",1937,221
9457,5,ACQFTKO7CRTRD,B000JOOR7O,"I read a few reviews saying these didn't fit great and weren't the real deal..... I'm confused about those bc mine are AWESOME and soooo comfortable. My new favs! Always wanted the check slip on vans. I'm going to order other colors too. GREAT price, lower than I've seen them anywhere else, quick shipping, quality product. THANKS!","02 9, 2016",8293,645
9458,5,A23WY5P4IBXU95,B000JOOR7O,Great buy,"02 8, 2016",15631,699
9459,5,A6A14T6VZ1DG9,B000JOOR7O,My husband loves them.,"02 8, 2016",3003,792
9460,5,A2519QH095FCS6,B000JOOR7O,Really good seller. I love the shoes!,"02 7, 2016",5516,920
9461,5,A19PD7NY8A4DCZ,B000JOOR7O,they fit Great,"02 6, 2016",4072,181
9462,5,A2OQD9YWD7D2HJ,B000JOOR7O,they came really fast and fit very well,"02 6, 2016",8507,625
9463,3,A3QSNMY2AUJRLK,B000JOOR7O,Nice shoes a little big but I should of tried them on before hand at the store.,"02 2, 2016",9670,223
9464,5,A3MJ7T5LNQG1FB,B000JOOR7O,awesome shoes. Love them,"02 1, 2016",11937,129
9465,5,AY6URN4TF0SJW,B000JOOR7O,Just as expected,"02 1, 2016",16085,158
9466,3,A20IX21MQLECML,B000JOOR7O,"i returned it. it was big and wide for female feet and the color was little different from the picture. not as expected.
Vendor deduct $10 something from the original amount that i didn't know prior to ordering the shoes.  i paid for shipping back ($10) and lost $10 for re-stocking fee or something.  I will not order anything unless i know the product 100%.","02 1, 2016",10986,173
9467,5,AQWSZQAF87XJN,B000JOOR7O,VERY pleased.  HIGHLY RECOMMEND.  A++++,"02 1, 2016",11300,957
9468,5,A2FJ3A0946CODS,B000JOOR7O,I got my regular size in vans and they came and they fit perfectly:),"01 31, 2016",17636,18
9469,4,A19WLTDTPK9ABE,B000JOOR7O,Looks really nice,"01 30, 2016",13217,261
9470,5,A2U1XYI55S8KNB,B000JOOR7O,Just what my son wanted to replace his old ones. Great look and perfect fit.,"01 30, 2016",19236,700
9471,5,A3F14134AHJ998,B000JOOR7O,Actually fit better than expected. I had to order in women's size because my size in men's were out. This is the 1st time I've ordered in women's and didn't know what to expect. Overall....very pleased.,"01 30, 2016",679,29
9472,4,A1G5NZ5EL4JDU9,B000JOOR7O,Wonderfull,"01 30, 2016",15988,708
9473,5,AV85W51FUNYJ,B000JOOR7O,Awesome shoe. Fits great.,"01 30, 2016",2978,215
9474,5,A263LXG2PDT0JK,B000JOOR7O,Great casual slip-ons!,"01 30, 2016",4954,213
9475,5,AEFJIC5YRQ21L,B000JOOR7O,"Hot damn, these are cute and I'm in love. Been waiting anxiously for their arrival and have not been disappointed. Adorable, true to size, true to width. Hope they don't have the issues with the separating soles as other have reported....yay!","01 27, 2016",2950,862
9476,3,A2CC1BHCO5IWL2,B000JOOR7O,Its tight on my foot but ill deal with it,"01 27, 2016",14789,290
9477,5,A2341QT1GU34B6,B000JOOR7O,Awesome skate shoes.,"01 26, 2016",9968,814
9478,4,A18ZOSOWT3JX68,B000JOOR7O,"Vans, fit as you'd expect, but lightly felt some type of anomaly under the left foot. Not enough issue to return but...","01 22, 2016",16701,147
9479,4,A3PJVR7WD4T9GD,B000JOOR7O,Love,"01 22, 2016",1256,697
9480,1,A1AI9SL2OLA167,B000JOOR7O,"Product claimed that a boys 4.5 was the same as a women's 6. When it arrived I couldn't even get the front of my foot into the shoe. Had to return, way to small.","01 21, 2016",12128,231
9481,5,A3NJXJRUZVGACI,B000JOOR7O,"My golden retriever eat my daughter-in-laws Vans when she stayed with us.  I was very happy to be able to find the exact pair/size she had.  I can't speak to thee arch support, I didn't buy them for me.","01 18, 2016",15386,403
9482,4,A1Q7AKRG7YPTQ2,B000JOOR7O,Somewhat tight getting into my usual size but feel ok once they're on.,"01 18, 2016",2283,954
9483,5,A36G4ZVTUOHHZG,B000JOOR7O,i love it,"01 17, 2016",7897,905
9484,5,A38LXBACGX5Z84,B000JOOR7O,I would buy these again in a minute!!!! I love Vans and it's a great value!!!!,"01 16, 2016",2179,94
9485,2,A3D8ET6OZAZXFD,B000JOOR7O,"These shoes look awesome, but my husband, who normally wears a size 12, couldn't even get his foot in the shoe.","01 15, 2016",466,322
9486,4,A1H6QLS4K6NPFE,B000JOOR7O,"loves them, expected to stretch some! :D","01 15, 2016",1436,722
9487,5,A39K3KD152Y61Z,B000JOOR7O,Bought for my grandson says they are very comfortable.,"01 15, 2016",10831,910
9488,5,A2CJ263EX3WIN9,B000JOOR7O,Love vans,"01 15, 2016",3760,202
9489,5,A5H2TD0OZ0XQN,B000JOOR7O,Only shoes worth calling skateboard shoes...,"01 15, 2016",18701,642
9490,5,A2YN9OWQG2KB6K,B000JOOR7O,Best seller,"01 15, 2016",19086,353
9491,5,AMDBMZEK2AZ49,B000JOOR7O,They fit perfect! I love them!,"01 15, 2016",15803,181
9492,5,A3TW6RTXEGDK0H,B000JOOR7O,Excelente,"01 15, 2016",13909,721
9493,5,A3DRU8GBCW3H1F,B000JOOR7O,These were just what I wanted for my daughter. Perfect white Vans slip ons.. fit just like we wanted. Great product we have come to know and love.,"01 13, 2016",7227,938
9494,5,A29IENCNG1KIMX,B000JOOR7O,Always love these shoes.,"01 13, 2016",13988,525
9495,5,AB6ZH7F708IR4,B000JOOR7O,Shipped very fast! In love with them. Get a 1/2 size smaller they run big. I wear a 10 in woman's and got a 9 1/2. Fit perfectly,"01 12, 2016",2545,762
9496,5,A3GAUVXT4AVS3K,B000JOOR7O,"These shoes are great!! They seem to be pretty good everyday shoes, so that's nice. For some reason, they are very hard to get on, and when they are on my foot seems to slip in them, but it's not too bad.","01 5, 2016",13285,184
9497,5,A22CUW5KYFK9JC,B000JOOR7O,I love these shoes.,"01 4, 2016",2159,81
9498,5,A2JPAV201ICVYG,B000JOOR7O,"My son still loves these shoes
He buys a new pair and then wears them til they wear out, then buys another!!!","01 3, 2016",3516,31
